Index, CenterX, CenterY, CenterZ, LengthX, LengthY, LengthZ
808, 100.0, -2500.0, 4000.0, 200.0, 200.0, 100.0
809, 100.0, -2300.0, 4000.0, 200.0, 200.0, 100.0
810, 100.0, -2100.0, 4000.0, 200.0, 200.0, 100.0
811, 100.0, -1900.0, 4000.0, 200.0, 200.0, 100.0
812, 100.0, -1700.0, 4000.0, 200.0, 200.0, 100.0
813, 100.0, -1500.0, 4000.0, 200.0, 200.0, 100.0
814, 100.0, -1300.0, 4000.0, 200.0, 200.0, 100.0
815, 100.0, -1100.0, 4000.0, 200.0, 200.0, 100.0
816, 100.0, -900.0, 4000.0, 200.0, 200.0, 100.0
817, 100.0, -700.0, 4000.0, 200.0, 200.0, 100.0
818, 100.0, -500.0, 4000.0, 200.0, 200.0, 100.0
819, 100.0, -300.0, 4000.0, 200.0, 200.0, 100.0
820, 100.0, -100.0, 4000.0, 200.0, 200.0, 100.0
821, 100.0, 100.0, 4000.0, 200.0, 200.0, 100.0
822, 100.0, 300.0, 4000.0, 200.0, 200.0, 100.0
823, 100.0, 500.0, 4000.0, 200.0, 200.0, 100.0
824, 100.0, 700.0, 4000.0, 200.0, 200.0, 100.0
825, 100.0, 900.0, 4000.0, 200.0, 200.0, 100.0
826, 100.0, 1100.0, 4000.0, 200.0, 200.0, 100.0
827, 100.0, 1300.0, 4000.0, 200.0, 200.0, 100.0
828, 100.0, 1500.0, 4000.0, 200.0, 200.0, 100.0
829, 100.0, 1700.0, 4000.0, 200.0, 200.0, 100.0
830, 100.0, 1900.0, 4000.0, 200.0, 200.0, 100.0
831, 100.0, 2100.0, 4000.0, 200.0, 200.0, 100.0
832, 100.0, 2300.0, 4000.0, 200.0, 200.0, 100.0
833, 100.0, 2500.0, 4000.0, 200.0, 200.0, 100.0
834, 100.0, 2700.0, 4000.0, 200.0, 200.0, 100.0
835, 100.0, 2900.0, 4000.0, 200.0, 200.0, 100.0
836, 100.0, 3100.0, 4000.0, 200.0, 200.0, 100.0
837, 100.0, 3300.0, 4000.0, 200.0, 200.0, 100.0
838, 100.0, 3500.0, 4000.0, 200.0, 200.0, 100.0
839, 100.0, 3700.0, 4000.0, 200.0, 200.0, 100.0
840, 100.0, 3900.0, 4000.0, 200.0, 200.0, 100.0
841, 300.0, -3900.0, 4000.0, 200.0, 200.0, 100.0
842, 300.0, -3700.0, 4000.0, 200.0, 200.0, 100.0
843, 300.0, -3500.0, 4000.0, 200.0, 200.0, 100.0
844, 300.0, -3300.0, 4000.0, 200.0, 200.0, 100.0
845, 300.0, -3100.0, 4000.0, 200.0, 200.0, 100.0
846, 300.0, -2900.0, 4000.0, 200.0, 200.0, 100.0
847, 300.0, -2700.0, 4000.0, 200.0, 200.0, 100.0
848, 300.0, -2500.0, 4000.0, 200.0, 200.0, 100.0
849, 300.0, -2300.0, 4000.0, 200.0, 200.0, 100.0
850, 300.0, -2100.0, 4000.0, 200.0, 200.0, 100.0
851, 300.0, -1900.0, 4000.0, 200.0, 200.0, 100.0
852, 300.0, -1700.0, 4000.0, 200.0, 200.0, 100.0
853, 300.0, -1500.0, 4000.0, 200.0, 200.0, 100.0
854, 300.0, -1300.0, 4000.0, 200.0, 200.0, 100.0
855, 300.0, -1100.0, 4000.0, 200.0, 200.0, 100.0
856, 300.0, -900.0, 4000.0, 200.0, 200.0, 100.0
857, 300.0, -700.0, 4000.0, 200.0, 200.0, 100.0
858, 300.0, -500.0, 4000.0, 200.0, 200.0, 100.0
859, 300.0, -300.0, 4000.0, 200.0, 200.0, 100.0
860, 300.0, -100.0, 4000.0, 200.0, 200.0, 100.0
861, 300.0, 100.0, 4000.0, 200.0, 200.0, 100.0
862, 300.0, 300.0, 4000.0, 200.0, 200.0, 100.0
863, 300.0, 500.0, 4000.0, 200.0, 200.0, 100.0
864, 300.0, 700.0, 4000.0, 200.0, 200.0, 100.0
865, 300.0, 900.0, 4000.0, 200.0, 200.0, 100.0
866, 300.0, 1100.0, 4000.0, 200.0, 200.0, 100.0
867, 300.0, 1300.0, 4000.0, 200.0, 200.0, 100.0
868, 300.0, 1500.0, 4000.0, 200.0, 200.0, 100.0
869, 300.0, 1700.0, 4000.0, 200.0, 200.0, 100.0
870, 300.0, 1900.0, 4000.0, 200.0, 200.0, 100.0
871, 300.0, 2100.0, 4000.0, 200.0, 200.0, 100.0
872, 300.0, 2300.0, 4000.0, 200.0, 200.0, 100.0
873, 300.0, 2500.0, 4000.0, 200.0, 200.0, 100.0
874, 300.0, 2700.0, 4000.0, 200.0, 200.0, 100.0
875, 300.0, 2900.0, 4000.0, 200.0, 200.0, 100.0
876, 300.0, 3100.0, 4000.0, 200.0, 200.0, 100.0
877, 300.0, 3300.0, 4000.0, 200.0, 200.0, 100.0
878, 300.0, 3500.0, 4000.0, 200.0, 200.0, 100.0
879, 300.0, 3700.0, 4000.0, 200.0, 200.0, 100.0
880, 300.0, 3900.0, 4000.0, 200.0, 200.0, 100.0
881, 500.0, -3900.0, 4000.0, 200.0, 200.0, 100.0
882, 500.0, -3700.0, 4000.0, 200.0, 200.0, 100.0
883, 500.0, -3500.0, 4000.0, 200.0, 200.0, 100.0
884, 500.0, -3300.0, 4000.0, 200.0, 200.0, 100.0
885, 500.0, -3100.0, 4000.0, 200.0, 200.0, 100.0
886, 500.0, -2900.0, 4000.0, 200.0, 200.0, 100.0
887, 500.0, -2700.0, 4000.0, 200.0, 200.0, 100.0
888, 500.0, -2500.0, 4000.0, 200.0, 200.0, 100.0
889, 500.0, -2300.0, 4000.0, 200.0, 200.0, 100.0
890, 500.0, -2100.0, 4000.0, 200.0, 200.0, 100.0
891, 500.0, -1900.0, 4000.0, 200.0, 200.0, 100.0
892, 500.0, -1700.0, 4000.0, 200.0, 200.0, 100.0
893, 500.0, -1500.0, 4000.0, 200.0, 200.0, 100.0
894, 500.0, -1300.0, 4000.0, 200.0, 200.0, 100.0
895, 500.0, -1100.0, 4000.0, 200.0, 200.0, 100.0
896, 500.0, -900.0, 4000.0, 200.0, 200.0, 100.0
897, 500.0, -700.0, 4000.0, 200.0, 200.0, 100.0
898, 500.0, -500.0, 4000.0, 200.0, 200.0, 100.0
899, 500.0, -300.0, 4000.0, 200.0, 200.0, 100.0
900, 500.0, -100.0, 4000.0, 200.0, 200.0, 100.0
901, 500.0, 100.0, 4000.0, 200.0, 200.0, 100.0
902, 500.0, 300.0, 4000.0, 200.0, 200.0, 100.0
903, 500.0, 500.0, 4000.0, 200.0, 200.0, 100.0
904, 500.0, 700.0, 4000.0, 200.0, 200.0, 100.0
905, 500.0, 900.0, 4000.0, 200.0, 200.0, 100.0
906, 500.0, 1100.0, 4000.0, 200.0, 200.0, 100.0
907, 500.0, 1300.0, 4000.0, 200.0, 200.0, 100.0
908, 500.0, 1500.0, 4000.0, 200.0, 200.0, 100.0
909, 500.0, 1700.0, 4000.0, 200.0, 200.0, 100.0
910, 500.0, 1900.0, 4000.0, 200.0, 200.0, 100.0
911, 500.0, 2100.0, 4000.0, 200.0, 200.0, 100.0
912, 500.0, 2300.0, 4000.0, 200.0, 200.0, 100.0
913, 500.0, 2500.0, 4000.0, 200.0, 200.0, 100.0
914, 500.0, 2700.0, 4000.0, 200.0, 200.0, 100.0
915, 500.0, 2900.0, 4000.0, 200.0, 200.0, 100.0
916, 500.0, 3100.0, 4000.0, 200.0, 200.0, 100.0
917, 500.0, 3300.0, 4000.0, 200.0, 200.0, 100.0
918, 500.0, 3500.0, 4000.0, 200.0, 200.0, 100.0
919, 500.0, 3700.0, 4000.0, 200.0, 200.0, 100.0
920, 500.0, 3900.0, 4000.0, 200.0, 200.0, 100.0
921, 700.0, -3900.0, 4000.0, 200.0, 200.0, 100.0
922, 700.0, -3700.0, 4000.0, 200.0, 200.0, 100.0
923, 700.0, -3500.0, 4000.0, 200.0, 200.0, 100.0
924, 700.0, -3300.0, 4000.0, 200.0, 200.0, 100.0
925, 700.0, -3100.0, 4000.0, 200.0, 200.0, 100.0
926, 700.0, -2900.0, 4000.0, 200.0, 200.0, 100.0
927, 700.0, -2700.0, 4000.0, 200.0, 200.0, 100.0
928, 700.0, -2500.0, 4000.0, 200.0, 200.0, 100.0
929, 700.0, -2300.0, 4000.0, 200.0, 200.0, 100.0
930, 700.0, -2100.0, 4000.0, 200.0, 200.0, 100.0
931, 700.0, -1900.0, 4000.0, 200.0, 200.0, 100.0
932, 700.0, -1700.0, 4000.0, 200.0, 200.0, 100.0
933, 700.0, -1500.0, 4000.0, 200.0, 200.0, 100.0
934, 700.0, -1300.0, 4000.0, 200.0, 200.0, 100.0
935, 700.0, -1100.0, 4000.0, 200.0, 200.0, 100.0
936, 700.0, -900.0, 4000.0, 200.0, 200.0, 100.0
937, 700.0, -700.0, 4000.0, 200.0, 200.0, 100.0
938, 700.0, -500.0, 4000.0, 200.0, 200.0, 100.0
939, 700.0, -300.0, 4000.0, 200.0, 200.0, 100.0
940, 700.0, -100.0, 4000.0, 200.0, 200.0, 100.0
941, 700.0, 100.0, 4000.0, 200.0, 200.0, 100.0
942, 700.0, 300.0, 4000.0, 200.0, 200.0, 100.0
943, 700.0, 500.0, 4000.0, 200.0, 200.0, 100.0
944, 700.0, 700.0, 4000.0, 200.0, 200.0, 100.0
945, 700.0, 900.0, 4000.0, 200.0, 200.0, 100.0
946, 700.0, 1100.0, 4000.0, 200.0, 200.0, 100.0
947, 700.0, 1300.0, 4000.0, 200.0, 200.0, 100.0
948, 700.0, 1500.0, 4000.0, 200.0, 200.0, 100.0
949, 700.0, 1700.0, 4000.0, 200.0, 200.0, 100.0
950, 700.0, 1900.0, 4000.0, 200.0, 200.0, 100.0
951, 700.0, 2100.0, 4000.0, 200.0, 200.0, 100.0
952, 700.0, 2300.0, 4000.0, 200.0, 200.0, 100.0
953, 700.0, 2500.0, 4000.0, 200.0, 200.0, 100.0
954, 700.0, 2700.0, 4000.0, 200.0, 200.0, 100.0
955, 700.0, 2900.0, 4000.0, 200.0, 200.0, 100.0
956, 700.0, 3100.0, 4000.0, 200.0, 200.0, 100.0
957, 700.0, 3300.0, 4000.0, 200.0, 200.0, 100.0
958, 700.0, 3500.0, 4000.0, 200.0, 200.0, 100.0
959, 700.0, 3700.0, 4000.0, 200.0, 200.0, 100.0
960, 700.0, 3900.0, 4000.0, 200.0, 200.0, 100.0
961, 900.0, -3900.0, 4000.0, 200.0, 200.0, 100.0
962, 900.0, -3700.0, 4000.0, 200.0, 200.0, 100.0
963, 900.0, -3500.0, 4000.0, 200.0, 200.0, 100.0
964, 900.0, -3300.0, 4000.0, 200.0, 200.0, 100.0
965, 900.0, -3100.0, 4000.0, 200.0, 200.0, 100.0
966, 900.0, -2900.0, 4000.0, 200.0, 200.0, 100.0
967, 900.0, -2700.0, 4000.0, 200.0, 200.0, 100.0
968, 900.0, -2500.0, 4000.0, 200.0, 200.0, 100.0
969, 900.0, -2300.0, 4000.0, 200.0, 200.0, 100.0
970, 900.0, -2100.0, 4000.0, 200.0, 200.0, 100.0
971, 900.0, -1900.0, 4000.0, 200.0, 200.0, 100.0
972, 900.0, -1700.0, 4000.0, 200.0, 200.0, 100.0
973, 900.0, -1500.0, 4000.0, 200.0, 200.0, 100.0
974, 900.0, -1300.0, 4000.0, 200.0, 200.0, 100.0
975, 900.0, -1100.0, 4000.0, 200.0, 200.0, 100.0
976, 900.0, -900.0, 4000.0, 200.0, 200.0, 100.0
977, 900.0, -700.0, 4000.0, 200.0, 200.0, 100.0
978, 900.0, -500.0, 4000.0, 200.0, 200.0, 100.0
979, 900.0, -300.0, 4000.0, 200.0, 200.0, 100.0
980, 900.0, -100.0, 4000.0, 200.0, 200.0, 100.0
981, 900.0, 100.0, 4000.0, 200.0, 200.0, 100.0
982, 900.0, 300.0, 4000.0, 200.0, 200.0, 100.0
983, 900.0, 500.0, 4000.0, 200.0, 200.0, 100.0
984, 900.0, 700.0, 4000.0, 200.0, 200.0, 100.0
985, 900.0, 900.0, 4000.0, 200.0, 200.0, 100.0
986, 900.0, 1100.0, 4000.0, 200.0, 200.0, 100.0
987, 900.0, 1300.0, 4000.0, 200.0, 200.0, 100.0
988, 900.0, 1500.0, 4000.0, 200.0, 200.0, 100.0
989, 900.0, 1700.0, 4000.0, 200.0, 200.0, 100.0
990, 900.0, 1900.0, 4000.0, 200.0, 200.0, 100.0
991, 900.0, 2100.0, 4000.0, 200.0, 200.0, 100.0
992, 900.0, 2300.0, 4000.0, 200.0, 200.0, 100.0
993, 900.0, 2500.0, 4000.0, 200.0, 200.0, 100.0
994, 900.0, 2700.0, 4000.0, 200.0, 200.0, 100.0
995, 900.0, 2900.0, 4000.0, 200.0, 200.0, 100.0
996, 900.0, 3100.0, 4000.0, 200.0, 200.0, 100.0
997, 900.0, 3300.0, 4000.0, 200.0, 200.0, 100.0
998, 900.0, 3500.0, 4000.0, 200.0, 200.0, 100.0
999, 900.0, 3700.0, 4000.0, 200.0, 200.0, 100.0
1000, 900.0, 3900.0, 4000.0, 200.0, 200.0, 100.0
1001, 1100.0, -3900.0, 4000.0, 200.0, 200.0, 100.0
1002, 1100.0, -3700.0, 4000.0, 200.0, 200.0, 100.0
1003, 1100.0, -3500.0, 4000.0, 200.0, 200.0, 100.0
1004, 1100.0, -3300.0, 4000.0, 200.0, 200.0, 100.0
1005, 1100.0, -3100.0, 4000.0, 200.0, 200.0, 100.0
1006, 1100.0, -2900.0, 4000.0, 200.0, 200.0, 100.0
1007, 1100.0, -2700.0, 4000.0, 200.0, 200.0, 100.0
1008, 1100.0, -2500.0, 4000.0, 200.0, 200.0, 100.0
1009, 1100.0, -2300.0, 4000.0, 200.0, 200.0, 100.0
1010, 1100.0, -2100.0, 4000.0, 200.0, 200.0, 100.0
1011, 1100.0, -1900.0, 4000.0, 200.0, 200.0, 100.0
1012, 1100.0, -1700.0, 4000.0, 200.0, 200.0, 100.0
1013, 1100.0, -1500.0, 4000.0, 200.0, 200.0, 100.0
1014, 1100.0, -1300.0, 4000.0, 200.0, 200.0, 100.0
1015, 1100.0, -1100.0, 4000.0, 200.0, 200.0, 100.0
1016, 1100.0, -900.0, 4000.0, 200.0, 200.0, 100.0
1017, 1100.0, -700.0, 4000.0, 200.0, 200.0, 100.0
1018, 1100.0, -500.0, 4000.0, 200.0, 200.0, 100.0
1019, 1100.0, -300.0, 4000.0, 200.0, 200.0, 100.0
1020, 1100.0, -100.0, 4000.0, 200.0, 200.0, 100.0
1021, 1100.0, 100.0, 4000.0, 200.0, 200.0, 100.0
1022, 1100.0, 300.0, 4000.0, 200.0, 200.0, 100.0
1023, 1100.0, 500.0, 4000.0, 200.0, 200.0, 100.0
1024, 1100.0, 700.0, 4000.0, 200.0, 200.0, 100.0
1025, 1100.0, 900.0, 4000.0, 200.0, 200.0, 100.0
1026, 1100.0, 1100.0, 4000.0, 200.0, 200.0, 100.0
1027, 1100.0, 1300.0, 4000.0, 200.0, 200.0, 100.0
1028, 1100.0, 1500.0, 4000.0, 200.0, 200.0, 100.0
1029, 1100.0, 1700.0, 4000.0, 200.0, 200.0, 100.0
1030, 1100.0, 1900.0, 4000.0, 200.0, 200.0, 100.0
1031, 1100.0, 2100.0, 4000.0, 200.0, 200.0, 100.0
1032, 1100.0, 2300.0, 4000.0, 200.0, 200.0, 100.0
1033, 1100.0, 2500.0, 4000.0, 200.0, 200.0, 100.0
1034, 1100.0, 2700.0, 4000.0, 200.0, 200.0, 100.0
1035, 1100.0, 2900.0, 4000.0, 200.0, 200.0, 100.0
1036, 1100.0, 3100.0, 4000.0, 200.0, 200.0, 100.0
1037, 1100.0, 3300.0, 4000.0, 200.0, 200.0, 100.0
1038, 1100.0, 3500.0, 4000.0, 200.0, 200.0, 100.0
1039, 1100.0, 3700.0, 4000.0, 200.0, 200.0, 100.0
1040, 1100.0, 3900.0, 4000.0, 200.0, 200.0, 100.0
1041, 1300.0, -3900.0, 4000.0, 200.0, 200.0, 100.0
1042, 1300.0, -3700.0, 4000.0, 200.0, 200.0, 100.0
1043, 1300.0, -3500.0, 4000.0, 200.0, 200.0, 100.0
1044, 1300.0, -3300.0, 4000.0, 200.0, 200.0, 100.0
1045, 1300.0, -3100.0, 4000.0, 200.0, 200.0, 100.0
1046, 1300.0, -2900.0, 4000.0, 200.0, 200.0, 100.0
1047, 1300.0, -2700.0, 4000.0, 200.0, 200.0, 100.0
1048, 1300.0, -2500.0, 4000.0, 200.0, 200.0, 100.0
1049, 1300.0, -2300.0, 4000.0, 200.0, 200.0, 100.0
1050, 1300.0, -2100.0, 4000.0, 200.0, 200.0, 100.0
1051, 1300.0, -1900.0, 4000.0, 200.0, 200.0, 100.0
1052, 1300.0, -1700.0, 4000.0, 200.0, 200.0, 100.0
1053, 1300.0, -1500.0, 4000.0, 200.0, 200.0, 100.0
1054, 1300.0, -1300.0, 4000.0, 200.0, 200.0, 100.0
1055, 1300.0, -1100.0, 4000.0, 200.0, 200.0, 100.0
1056, 1300.0, -900.0, 4000.0, 200.0, 200.0, 100.0
1057, 1300.0, -700.0, 4000.0, 200.0, 200.0, 100.0
1058, 1300.0, -500.0, 4000.0, 200.0, 200.0, 100.0
1059, 1300.0, -300.0, 4000.0, 200.0, 200.0, 100.0
1060, 1300.0, -100.0, 4000.0, 200.0, 200.0, 100.0
1061, 1300.0, 100.0, 4000.0, 200.0, 200.0, 100.0
1062, 1300.0, 300.0, 4000.0, 200.0, 200.0, 100.0
1063, 1300.0, 500.0, 4000.0, 200.0, 200.0, 100.0
1064, 1300.0, 700.0, 4000.0, 200.0, 200.0, 100.0
1065, 1300.0, 900.0, 4000.0, 200.0, 200.0, 100.0
1066, 1300.0, 1100.0, 4000.0, 200.0, 200.0, 100.0
1067, 1300.0, 1300.0, 4000.0, 200.0, 200.0, 100.0
1068, 1300.0, 1500.0, 4000.0, 200.0, 200.0, 100.0
1069, 1300.0, 1700.0, 4000.0, 200.0, 200.0, 100.0
1070, 1300.0, 1900.0, 4000.0, 200.0, 200.0, 100.0
1071, 1300.0, 2100.0, 4000.0, 200.0, 200.0, 100.0
1072, 1300.0, 2300.0, 4000.0, 200.0, 200.0, 100.0
1073, 1300.0, 2500.0, 4000.0, 200.0, 200.0, 100.0
1074, 1300.0, 2700.0, 4000.0, 200.0, 200.0, 100.0
1075, 1300.0, 2900.0, 4000.0, 200.0, 200.0, 100.0
1076, 1300.0, 3100.0, 4000.0, 200.0, 200.0, 100.0
1077, 1300.0, 3300.0, 4000.0, 200.0, 200.0, 100.0
1078, 1300.0, 3500.0, 4000.0, 200.0, 200.0, 100.0
1079, 1300.0, 3700.0, 4000.0, 200.0, 200.0, 100.0
1080, 1300.0, 3900.0, 4000.0, 200.0, 200.0, 100.0
1081, 1500.0, -3900.0, 4000.0, 200.0, 200.0, 100.0
1082, 1500.0, -3700.0, 4000.0, 200.0, 200.0, 100.0
1083, 1500.0, -3500.0, 4000.0, 200.0, 200.0, 100.0
1084, 1500.0, -3300.0, 4000.0, 200.0, 200.0, 100.0
1085, 1500.0, -3100.0, 4000.0, 200.0, 200.0, 100.0
1086, 1500.0, -2900.0, 4000.0, 200.0, 200.0, 100.0
1087, 1500.0, -2700.0, 4000.0, 200.0, 200.0, 100.0
1088, 1500.0, -2500.0, 4000.0, 200.0, 200.0, 100.0
1089, 1500.0, -2300.0, 4000.0, 200.0, 200.0, 100.0
1090, 1500.0, -2100.0, 4000.0, 200.0, 200.0, 100.0
1091, 1500.0, -1900.0, 4000.0, 200.0, 200.0, 100.0
1092, 1500.0, -1700.0, 4000.0, 200.0, 200.0, 100.0
1093, 1500.0, -1500.0, 4000.0, 200.0, 200.0, 100.0
1094, 1500.0, -1300.0, 4000.0, 200.0, 200.0, 100.0
1095, 1500.0, -1100.0, 4000.0, 200.0, 200.0, 100.0
1096, 1500.0, -900.0, 4000.0, 200.0, 200.0, 100.0
1097, 1500.0, -700.0, 4000.0, 200.0, 200.0, 100.0
1098, 1500.0, -500.0, 4000.0, 200.0, 200.0, 100.0
1099, 1500.0, -300.0, 4000.0, 200.0, 200.0, 100.0
1100, 1500.0, -100.0, 4000.0, 200.0, 200.0, 100.0
1101, 1500.0, 100.0, 4000.0, 200.0, 200.0, 100.0
1102, 1500.0, 300.0, 4000.0, 200.0, 200.0, 100.0
1103, 1500.0, 500.0, 4000.0, 200.0, 200.0, 100.0
1104, 1500.0, 700.0, 4000.0, 200.0, 200.0, 100.0
1105, 1500.0, 900.0, 4000.0, 200.0, 200.0, 100.0
1106, 1500.0, 1100.0, 4000.0, 200.0, 200.0, 100.0
1107, 1500.0, 1300.0, 4000.0, 200.0, 200.0, 100.0
1108, 1500.0, 1500.0, 4000.0, 200.0, 200.0, 100.0
1109, 1500.0, 1700.0, 4000.0, 200.0, 200.0, 100.0
1110, 1500.0, 1900.0, 4000.0, 200.0, 200.0, 100.0
1111, 1500.0, 2100.0, 4000.0, 200.0, 200.0, 100.0
1112, 1500.0, 2300.0, 4000.0, 200.0, 200.0, 100.0
1113, 1500.0, 2500.0, 4000.0, 200.0, 200.0, 100.0
1114, 1500.0, 2700.0, 4000.0, 200.0, 200.0, 100.0
1115, 1500.0, 2900.0, 4000.0, 200.0, 200.0, 100.0
1116, 1500.0, 3100.0, 4000.0, 200.0, 200.0, 100.0
1117, 1500.0, 3300.0, 4000.0, 200.0, 200.0, 100.0
1118, 1500.0, 3500.0, 4000.0, 200.0, 200.0, 100.0
1119, 1500.0, 3700.0, 4000.0, 200.0, 200.0, 100.0
1120, 1500.0, 3900.0, 4000.0, 200.0, 200.0, 100.0
1121, 1700.0, -3900.0, 4000.0, 200.0, 200.0, 100.0
1122, 1700.0, -3700.0, 4000.0, 200.0, 200.0, 100.0
1123, 1700.0, -3500.0, 4000.0, 200.0, 200.0, 100.0
1124, 1700.0, -3300.0, 4000.0, 200.0, 200.0, 100.0
1125, 1700.0, -3100.0, 4000.0, 200.0, 200.0, 100.0
1126, 1700.0, -2900.0, 4000.0, 200.0, 200.0, 100.0
1127, 1700.0, -2700.0, 4000.0, 200.0, 200.0, 100.0
1128, 1700.0, -2500.0, 4000.0, 200.0, 200.0, 100.0
1129, 1700.0, -2300.0, 4000.0, 200.0, 200.0, 100.0
1130, 1700.0, -2100.0, 4000.0, 200.0, 200.0, 100.0
1131, 1700.0, -1900.0, 4000.0, 200.0, 200.0, 100.0
1132, 1700.0, -1700.0, 4000.0, 200.0, 200.0, 100.0
1133, 1700.0, -1500.0, 4000.0, 200.0, 200.0, 100.0
1134, 1700.0, -1300.0, 4000.0, 200.0, 200.0, 100.0
1135, 1700.0, -1100.0, 4000.0, 200.0, 200.0, 100.0
1136, 1700.0, -900.0, 4000.0, 200.0, 200.0, 100.0
1137, 1700.0, -700.0, 4000.0, 200.0, 200.0, 100.0
1138, 1700.0, -500.0, 4000.0, 200.0, 200.0, 100.0
1139, 1700.0, -300.0, 4000.0, 200.0, 200.0, 100.0
1140, 1700.0, -100.0, 4000.0, 200.0, 200.0, 100.0
1141, 1700.0, 100.0, 4000.0, 200.0, 200.0, 100.0
1142, 1700.0, 300.0, 4000.0, 200.0, 200.0, 100.0
1143, 1700.0, 500.0, 4000.0, 200.0, 200.0, 100.0
1144, 1700.0, 700.0, 4000.0, 200.0, 200.0, 100.0
1145, 1700.0, 900.0, 4000.0, 200.0, 200.0, 100.0
1146, 1700.0, 1100.0, 4000.0, 200.0, 200.0, 100.0
1147, 1700.0, 1300.0, 4000.0, 200.0, 200.0, 100.0
1148, 1700.0, 1500.0, 4000.0, 200.0, 200.0, 100.0
1149, 1700.0, 1700.0, 4000.0, 200.0, 200.0, 100.0
1150, 1700.0, 1900.0, 4000.0, 200.0, 200.0, 100.0
1151, 1700.0, 2100.0, 4000.0, 200.0, 200.0, 100.0
1152, 1700.0, 2300.0, 4000.0, 200.0, 200.0, 100.0
1153, 1700.0, 2500.0, 4000.0, 200.0, 200.0, 100.0
1154, 1700.0, 2700.0, 4000.0, 200.0, 200.0, 100.0
1155, 1700.0, 2900.0, 4000.0, 200.0, 200.0, 100.0
1156, 1700.0, 3100.0, 4000.0, 200.0, 200.0, 100.0
1157, 1700.0, 3300.0, 4000.0, 200.0, 200.0, 100.0
1158, 1700.0, 3500.0, 4000.0, 200.0, 200.0, 100.0
1159, 1700.0, 3700.0, 4000.0, 200.0, 200.0, 100.0
1160, 1700.0, 3900.0, 4000.0, 200.0, 200.0, 100.0
1161, 1900.0, -3900.0, 4000.0, 200.0, 200.0, 100.0
1162, 1900.0, -3700.0, 4000.0, 200.0, 200.0, 100.0
1163, 1900.0, -3500.0, 4000.0, 200.0, 200.0, 100.0
1164, 1900.0, -3300.0, 4000.0, 200.0, 200.0, 100.0
1165, 1900.0, -3100.0, 4000.0, 200.0, 200.0, 100.0
1166, 1900.0, -2900.0, 4000.0, 200.0, 200.0, 100.0
1167, 1900.0, -2700.0, 4000.0, 200.0, 200.0, 100.0
1168, 1900.0, -2500.0, 4000.0, 200.0, 200.0, 100.0
1169, 1900.0, -2300.0, 4000.0, 200.0, 200.0, 100.0
1170, 1900.0, -2100.0, 4000.0, 200.0, 200.0, 100.0
1171, 1900.0, -1900.0, 4000.0, 200.0, 200.0, 100.0
1172, 1900.0, -1700.0, 4000.0, 200.0, 200.0, 100.0
1173, 1900.0, -1500.0, 4000.0, 200.0, 200.0, 100.0
1174, 1900.0, -1300.0, 4000.0, 200.0, 200.0, 100.0
1175, 1900.0, -1100.0, 4000.0, 200.0, 200.0, 100.0
1176, 1900.0, -900.0, 4000.0, 200.0, 200.0, 100.0
1177, 1900.0, -700.0, 4000.0, 200.0, 200.0, 100.0
1178, 1900.0, -500.0, 4000.0, 200.0, 200.0, 100.0
1179, 1900.0, -300.0, 4000.0, 200.0, 200.0, 100.0
1180, 1900.0, -100.0, 4000.0, 200.0, 200.0, 100.0
1181, 1900.0, 100.0, 4000.0, 200.0, 200.0, 100.0
1182, 1900.0, 300.0, 4000.0, 200.0, 200.0, 100.0
1183, 1900.0, 500.0, 4000.0, 200.0, 200.0, 100.0
1184, 1900.0, 700.0, 4000.0, 200.0, 200.0, 100.0
1185, 1900.0, 900.0, 4000.0, 200.0, 200.0, 100.0
1186, 1900.0, 1100.0, 4000.0, 200.0, 200.0, 100.0
1187, 1900.0, 1300.0, 4000.0, 200.0, 200.0, 100.0
1188, 1900.0, 1500.0, 4000.0, 200.0, 200.0, 100.0
1189, 1900.0, 1700.0, 4000.0, 200.0, 200.0, 100.0
1190, 1900.0, 1900.0, 4000.0, 200.0, 200.0, 100.0
1191, 1900.0, 2100.0, 4000.0, 200.0, 200.0, 100.0
1192, 1900.0, 2300.0, 4000.0, 200.0, 200.0, 100.0
1193, 1900.0, 2500.0, 4000.0, 200.0, 200.0, 100.0
1194, 1900.0, 2700.0, 4000.0, 200.0, 200.0, 100.0
1195, 1900.0, 2900.0, 4000.0, 200.0, 200.0, 100.0
1196, 1900.0, 3100.0, 4000.0, 200.0, 200.0, 100.0
1197, 1900.0, 3300.0, 4000.0, 200.0, 200.0, 100.0
1198, 1900.0, 3500.0, 4000.0, 200.0, 200.0, 100.0
1199, 1900.0, 3700.0, 4000.0, 200.0, 200.0, 100.0
1200, 1900.0, 3900.0, 4000.0, 200.0, 200.0, 100.0
1201, 2100.0, -3900.0, 4000.0, 200.0, 200.0, 100.0
1202, 2100.0, -3700.0, 4000.0, 200.0, 200.0, 100.0
1203, 2100.0, -3500.0, 4000.0, 200.0, 200.0, 100.0
1204, 2100.0, -3300.0, 4000.0, 200.0, 200.0, 100.0
1205, 2100.0, -3100.0, 4000.0, 200.0, 200.0, 100.0
1206, 2100.0, -2900.0, 4000.0, 200.0, 200.0, 100.0
1207, 2100.0, -2700.0, 4000.0, 200.0, 200.0, 100.0
1208, 2100.0, -2500.0, 4000.0, 200.0, 200.0, 100.0
